,NAME,ZCTA,ZIP_TYPE,zip_join_type,PO_NAME,STATE,S1903_C03_015E,S1903_C03_034E
7871,ZCTA5 20164,20164,Post Office or large volume customer,Spatial join to ZCTA,Sterling,VA,119192,66458
7872,ZCTA5 20164,20164,Zip Code Area,Zip matches ZCTA,Sterling,VA,119192,66458
7873,ZCTA5 20164,20164,Post Office or large volume customer,Spatial join to ZCTA,Sterling,VA,119192,66458
7874,ZCTA5 20165,20165,Zip Code Area,Zip matches ZCTA,Sterling,VA,173177,94063
7875,ZCTA5 20166,20166,Post Office or large volume customer,Spatial join to ZCTA,Dulles,VA,123333,89286
7876,ZCTA5 20166,20166,Post Office or large volume customer,Spatial join to ZCTA,Dulles,VA,123333,89286
7877,ZCTA5 20166,20166,Post Office or large volume customer,Spatial join to ZCTA,Dulles,VA,123333,89286
7878,ZCTA5 20166,20166,Post Office or large volume customer,Spatial join to ZCTA,Dulles,VA,123333,89286
7879,ZCTA5 20166,20166,Zip Code Area,Zip matches ZCTA,Sterling,VA,123333,89286
7880,ZCTA5 20166,20166,Post Office or large volume customer,Spatial join to ZCTA,Dulles,VA,123333,89286
7881,ZCTA5 20169,20169,Post Office or large volume customer,Spatial join to ZCTA,Haymarket,VA,163473,75547
7882,ZCTA5 20169,20169,Zip Code Area,Zip matches ZCTA,Haymarket,VA,163473,75547
7883,ZCTA5 20170,20170,Zip Code Area,Zip matches ZCTA,Herndon,VA,138024,94091
7884,ZCTA5 20170,20170,Post Office or large volume customer,Spatial join to ZCTA,Herndon,VA,138024,94091
7885,ZCTA5 20170,20170,Post Office or large volume customer,Spatial join to ZCTA,Herndon,VA,138024,94091
7886,ZCTA5 20170,20170,Post Office or large volume customer,Spatial join to ZCTA,Reston,VA,138024,94091
7887,ZCTA5 20171,20171,Zip Code Area,Zip matches ZCTA,Herndon,VA,176315,95088
7888,ZCTA5 20175,20175,Zip Code Area,Zip matches ZCTA,Leesburg,VA,154719,72397
7889,ZCTA5 20175,20175,Post Office or large volume customer,Spatial join to ZCTA,Leesburg,VA,154719,72397
7890,ZCTA5 20175,20175,Post Office or large volume customer,Spatial join to ZCTA,Leesburg,VA,154719,72397
7891,ZCTA5 20176,20176,Zip Code Area,Zip matches ZCTA,Leesburg,VA,155352,68696
7892,ZCTA5 20180,20180,Zip Code Area,Zip matches ZCTA,Lovettsville,VA,141225,95109
7893,ZCTA5 20181,20181,Zip Code Area,Zip matches ZCTA,Nokesville,VA,156048,51580
7894,ZCTA5 20181,20181,Post Office or large volume customer,Spatial join to ZCTA,Nokesville,VA,156048,51580
7895,ZCTA5 20184,20184,Zip Code Area,Zip matches ZCTA,Upperville,VA,250000,60854
7896,ZCTA5 20184,20184,Post Office or large volume customer,Spatial join to ZCTA,Upperville,VA,250000,60854
7897,ZCTA5 20186,20186,Zip Code Area,Zip matches ZCTA,Warrenton,VA,122951,54494
7898,ZCTA5 20186,20186,Post Office or large volume customer,Spatial join to ZCTA,Warrenton,VA,122951,54494
7899,ZCTA5 20187,20187,Zip Code Area,Zip matches ZCTA,Warrenton,VA,152591,89018
7900,ZCTA5 20190,20190,Zip Code Area,Zip matches ZCTA,Reston,VA,143570,92973
7901,ZCTA5 20190,20190,Post Office or large volume customer,Spatial join to ZCTA,Reston,VA,143570,92973
7902,ZCTA5 20191,20191,Zip Code Area,Zip matches ZCTA,Reston,VA,132885,90868
7903,ZCTA5 20191,20191,Zip Code Area,Spatial join to ZCTA,Herndon,VA,132885,90868
7904,ZCTA5 20191,20191,Post Office or large volume customer,Spatial join to ZCTA,Reston,VA,132885,90868
7905,ZCTA5 20194,20194,Zip Code Area,Zip matches ZCTA,Reston,VA,171424,109758
7906,ZCTA5 20197,20197,Zip Code Area,Zip matches ZCTA,Waterford,VA,201949,0
7907,ZCTA5 20198,20198,Zip Code Area,Zip matches ZCTA,The Plains,VA,122656,49821
7908,ZCTA5 20202,20202,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7909,ZCTA5 20204,20204,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7910,ZCTA5 20228,20228,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7911,ZCTA5 20228,20228,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7912,ZCTA5 20230,20230,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7913,ZCTA5 20240,20240,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7914,ZCTA5 20245,20245,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7915,ZCTA5 20260,20260,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7916,ZCTA5 20260,20260,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7917,ZCTA5 20260,20260,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7918,ZCTA5 20260,20260,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7919,ZCTA5 20307,20307,,,,,0,0
7920,ZCTA5 20317,20317,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7921,ZCTA5 20319,20319,Zip Code Area,Zip matches ZCTA,Washington,DC,0,0
7922,ZCTA5 20373,20373,Zip Code Area,Zip matches ZCTA,Naval Anacost Annex,DC,0,0
7923,ZCTA5 20390,20390,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7924,ZCTA5 20405,20405,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7925,ZCTA5 20405,20405,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7926,ZCTA5 20405,20405,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7927,ZCTA5 20418,20418,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7928,ZCTA5 20427,20427,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7929,ZCTA5 20506,20506,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7930,ZCTA5 20506,20506,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7931,ZCTA5 20510,20510,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7932,ZCTA5 20520,20520,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7933,ZCTA5 20520,20520,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7934,ZCTA5 20520,20520,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7935,ZCTA5 20520,20520,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7936,ZCTA5 20535,20535,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7937,ZCTA5 20540,20540,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7938,ZCTA5 20540,20540,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7939,ZCTA5 20540,20540,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7940,ZCTA5 20540,20540,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7941,ZCTA5 20551,20551,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7942,ZCTA5 20553,20553,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7943,ZCTA5 20553,20553,Post Office or large volume customer,Spatial join to ZCTA,Washington,DC,0,0
7944,ZCTA5 20560,20560,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7945,ZCTA5 20565,20565,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7946,ZCTA5 20566,20566,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7947,ZCTA5 20593,20593,Post Office or large volume customer,Zip matches ZCTA,Washington,DC,0,0
7948,ZCTA5 20601,20601,Zip Code Area,Zip matches ZCTA,Waldorf,MD,109978,81909
7949,ZCTA5 20602,20602,Zip Code Area,Zip matches ZCTA,Waldorf,MD,91531,68049
7950,ZCTA5 20602,20602,Post Office or large volume customer,Spatial join to ZCTA,Waldorf,MD,91531,68049
7951,ZCTA5 20603,20603,Zip Code Area,Zip matches ZCTA,Waldorf,MD,133401,81744
7952,ZCTA5 20606,20606,Zip Code Area,Zip matches ZCTA,Abell,MD,156146,0
7953,ZCTA5 20607,20607,Zip Code Area,Zip matches ZCTA,Accokeek,MD,161018,103125
7954,ZCTA5 20608,20608,Zip Code Area,Zip matches ZCTA,Aquasco,MD,76000,65119
7955,ZCTA5 20609,20609,Zip Code Area,Zip matches ZCTA,Avenue,MD,93150,21033
7956,ZCTA5 20611,20611,Zip Code Area,Zip matches ZCTA,Bel Alton,MD,131364,45093
7957,ZCTA5 20612,20612,Zip Code Area,Zip matches ZCTA,Benedict,MD,0,0
7958,ZCTA5 20613,20613,Zip Code Area,Zip matches ZCTA,Brandywine,MD,159643,58806
7959,ZCTA5 20615,20615,Zip Code Area,Zip matches ZCTA,Broomes Island,MD,197105,107415
7960,ZCTA5 20616,20616,Zip Code Area,Zip matches ZCTA,Bryans Road,MD,104497,69226
7961,ZCTA5 20617,20617,Zip Code Area,Zip matches ZCTA,Bryantown,MD,148846,95536
7962,ZCTA5 20618,20618,Zip Code Area,Zip matches ZCTA,Bushwood,MD,0,52847
7963,ZCTA5 20618,20618,Post Office or large volume customer,Spatial join to ZCTA,Rock Point,MD,0,52847
7964,ZCTA5 20619,20619,Zip Code Area,Zip matches ZCTA,California,MD,104953,77486
7965,ZCTA5 20620,20620,Zip Code Area,Zip matches ZCTA,Callaway,MD,128882,0
7966,ZCTA5 20621,20621,Zip Code Area,Zip matches ZCTA,Chaptico,MD,98285,40404
7967,ZCTA5 20622,20622,Zip Code Area,Zip matches ZCTA,Charlotte Hall,MD,111900,58792
7968,ZCTA5 20623,20623,Post Office or large volume customer,Spatial join to ZCTA,DHS,MD,149310,91469
7969,ZCTA5 20623,20623,Zip Code Area,Zip matches ZCTA,Cheltenham,MD,149310,91469
7970,ZCTA5 20624,20624,Zip Code Area,Zip matches ZCTA,Clements,MD,131635,85288
7971,ZCTA5 20625,20625,Zip Code Area,Zip matches ZCTA,Cobb Island,MD,0,111397
7972,ZCTA5 20626,20626,Zip Code Area,Zip matches ZCTA,Coltons Point,MD,97411,0
7973,ZCTA5 20628,20628,Zip Code Area,Zip matches ZCTA,Dameron,MD,0,0
7974,ZCTA5 20629,20629,Zip Code Area,Zip matches ZCTA,Dowell,MD,51522,46034
7975,ZCTA5 20630,20630,Zip Code Area,Zip matches ZCTA,Drayden,MD,111875,0
7976,ZCTA5 20632,20632,Zip Code Area,Zip matches ZCTA,Faulkner,MD,108594,0
7977,ZCTA5 20634,20634,Zip Code Area,Zip matches ZCTA,Great Mills,MD,126162,69720
7978,ZCTA5 20636,20636,Zip Code Area,Zip matches ZCTA,Hollywood,MD,127128,65898
7979,ZCTA5 20637,20637,Zip Code Area,Zip matches ZCTA,Hughesville,MD,122292,96458
7980,ZCTA5 20639,20639,Zip Code Area,Zip matches ZCTA,Huntingtown,MD,137212,92250
7981,ZCTA5 20640,20640,Zip Code Area,Zip matches ZCTA,Indian Head,MD,94283,57407
7982,ZCTA5 20645,20645,Zip Code Area,Zip matches ZCTA,Issue,MD,126324,0
7983,ZCTA5 20646,20646,Post Office or large volume customer,Spatial join to ZCTA,Ironsides,MD,125520,56576
7984,ZCTA5 20646,20646,Zip Code Area,Zip matches ZCTA,La Plata,MD,125520,56576
7985,ZCTA5 20650,20650,Post Office or large volume customer,Spatial join to ZCTA,Compton,MD,130322,62729
7986,ZCTA5 20650,20650,Zip Code Area,Zip matches ZCTA,Leonardtown,MD,130322,62729
7987,ZCTA5 20650,20650,Zip Code Area,Spatial join to ZCTA,Loveville,MD,130322,62729
7988,ZCTA5 20653,20653,Zip Code Area,Zip matches ZCTA,Lexington Park,MD,86066,60567
7989,ZCTA5 20657,20657,Zip Code Area,Zip matches ZCTA,Lusby,MD,113790,55838
7990,ZCTA5 20658,20658,Zip Code Area,Zip matches ZCTA,Marbury,MD,80250,51369
7991,ZCTA5 20659,20659,Post Office or large volume customer,Spatial join to ZCTA,Helen,MD,110553,56016
7992,ZCTA5 20659,20659,Zip Code Area,Zip matches ZCTA,Mechanicsville,MD,110553,56016
7993,ZCTA5 20660,20660,Post Office or large volume customer,Zip matches ZCTA,Morganza,MD,0,0
7994,ZCTA5 20662,20662,Zip Code Area,Zip matches ZCTA,Nanjemoy,MD,65625,32917
7995,ZCTA5 20664,20664,Post Office or large volume customer,Spatial join to ZCTA,Mount Victoria,MD,103203,53112
7996,ZCTA5 20664,20664,Zip Code Area,Zip matches ZCTA,Newburg,MD,103203,53112
7997,ZCTA5 20667,20667,Zip Code Area,Zip matches ZCTA,Park Hall,MD,0,50145
7998,ZCTA5 20670,20670,Zip Code Area,Zip matches ZCTA,Patuxent River,MD,56938,0
7999,ZCTA5 20674,20674,Zip Code Area,Zip matches ZCTA,Piney Point,MD,83056,0
8000,ZCTA5 20675,20675,Zip Code Area,Zip matches ZCTA,Pomfret,MD,99568,35785
8001,ZCTA5 20676,20676,Zip Code Area,Zip matches ZCTA,Port Republic,MD,146923,78289
8002,ZCTA5 20677,20677,Zip Code Area,Zip matches ZCTA,Port Tobacco,MD,181319,35040
8003,ZCTA5 20678,20678,Post Office or large volume customer,Spatial join to ZCTA,Barstow,MD,114881,36289
8004,ZCTA5 20678,20678,Zip Code Area,Zip matches ZCTA,Prince Frederick,MD,114881,36289
8005,ZCTA5 20680,20680,Zip Code Area,Zip matches ZCTA,Ridge,MD,94401,39896
8006,ZCTA5 20684,20684,Zip Code Area,Zip matches ZCTA,Saint Inigoes,MD,168424,95100
8007,ZCTA5 20685,20685,Zip Code Area,Zip matches ZCTA,Saint Leonard,MD,125139,85305
8008,ZCTA5 20686,20686,Post Office or large volume customer,Zip matches ZCTA,Saint Marys City,MD,0,0
8009,ZCTA5 20687,20687,Zip Code Area,Zip matches ZCTA,Scotland,MD,125606,0
8010,ZCTA5 20688,20688,Zip Code Area,Zip matches ZCTA,Solomons,MD,111678,49886
8011,ZCTA5 20689,20689,Zip Code Area,Zip matches ZCTA,Sunderland,MD,149050,151250
8012,ZCTA5 20690,20690,Zip Code Area,Zip matches ZCTA,Tall Timbers,MD,139583,0
8013,ZCTA5 20692,20692,Zip Code Area,Zip matches ZCTA,Valley Lee,MD,170799,0
8014,ZCTA5 20693,20693,Zip Code Area,Zip matches ZCTA,Welcome,MD,161842,88750
8015,ZCTA5 20695,20695,Zip Code Area,Zip matches ZCTA,White Plains,MD,125480,48750
8016,ZCTA5 20701,20701,Zip Code Area,Zip matches ZCTA,Annapolis Junction,MD,0,69201
8017,ZCTA5 20705,20705,Post Office or large volume customer,Spatial join to ZCTA,Beltsville,MD,100554,64163
8018,ZCTA5 20705,20705,Zip Code Area,Zip matches ZCTA,Beltsville,MD,100554,64163
8019,ZCTA5 20706,20706,Post Office or large volume customer,Spatial join to ZCTA,Lanham,MD,86932,69580
8020,ZCTA5 20706,20706,Zip Code Area,Zip matches ZCTA,Lanham,MD,86932,69580
8021,ZCTA5 20707,20707,Zip Code Area,Zip matches ZCTA,Laurel,MD,107891,66333
8022,ZCTA5 20707,20707,Post Office or large volume customer,Spatial join to ZCTA,Laurel,MD,107891,66333
8023,ZCTA5 20708,20708,Zip Code Area,Zip matches ZCTA,Laurel,MD,79049,52793
8024,ZCTA5 20708,20708,Post Office or large volume customer,Spatial join to ZCTA,Laurel,MD,79049,52793
8025,ZCTA5 20708,20708,Post Office or large volume customer,Spatial join to ZCTA,Laurel,MD,79049,52793
8026,ZCTA5 20710,20710,Zip Code Area,Zip matches ZCTA,Bladensburg,MD,57097,40238
8027,ZCTA5 20711,20711,Zip Code Area,Zip matches ZCTA,Lothian,MD,94205,50735
8028,ZCTA5 20712,20712,Zip Code Area,Zip matches ZCTA,Mount Rainier,MD,81598,52545
8029,ZCTA5 20714,20714,Zip Code Area,Zip matches ZCTA,North Beach,MD,98580,59038
8030,ZCTA5 20715,20715,Zip Code Area,Zip matches ZCTA,Bowie,MD,129653,81098
8031,ZCTA5 20715,20715,Post Office or large volume customer,Spatial join to ZCTA,Bowie,MD,129653,81098
8032,ZCTA5 20716,20716,Zip Code Area,Zip matches ZCTA,Bowie,MD,122595,87418
8033,ZCTA5 20716,20716,Post Office or large volume customer,Spatial join to ZCTA,Bowie,MD,122595,87418
8034,ZCTA5 20720,20720,Post Office or large volume customer,Spatial join to ZCTA,Bowie,MD,157707,104283
8035,ZCTA5 20720,20720,Zip Code Area,Zip matches ZCTA,Bowie,MD,157707,104283
8036,ZCTA5 20721,20721,Zip Code Area,Zip matches ZCTA,Bowie,MD,160438,101281
8037,ZCTA5 20722,20722,Zip Code Area,Zip matches ZCTA,Brentwood,MD,81862,55333
8038,ZCTA5 20723,20723,Zip Code Area,Zip matches ZCTA,Laurel,MD,147902,72247
8039,ZCTA5 20724,20724,Zip Code Area,Zip matches ZCTA,Laurel,MD,109149,68924
8040,ZCTA5 20732,20732,Zip Code Area,Zip matches ZCTA,Chesapeake Beach,MD,124331,70859
8041,ZCTA5 20733,20733,Zip Code Area,Zip matches ZCTA,Churchton,MD,130817,57857
8042,ZCTA5 20735,20735,Zip Code Area,Zip matches ZCTA,Clinton,MD,127849,66675
8043,ZCTA5 20736,20736,Zip Code Area,Zip matches ZCTA,Owings,MD,143217,87848
8044,ZCTA5 20737,20737,Zip Code Area,Zip matches ZCTA,Riverdale,MD,84449,51486
8045,ZCTA5 20737,20737,Post Office or large volume customer,Spatial join to ZCTA,Riverdale,MD,84449,51486
8046,ZCTA5 20740,20740,Zip Code Area,Zip matches ZCTA,College Park,MD,107627,47079
8047,ZCTA5 20740,20740,Post Office or large volume customer,Spatial join to ZCTA,College Park,MD,107627,47079
8048,ZCTA5 20742,20742,Zip Code Area,Zip matches ZCTA,College Park,MD,0,0
8049,ZCTA5 20743,20743,Post Office or large volume customer,Spatial join to ZCTA,Southern MD Facility,MD,75883,52854
8050,ZCTA5 20743,20743,Post Office or large volume customer,Spatial join to ZCTA,Capitol Heights,MD,75883,52854
8051,ZCTA5 20743,20743,Zip Code Area,Zip matches ZCTA,Capitol Heights,MD,75883,52854
8052,ZCTA5 20743,20743,Post Office or large volume customer,Spatial join to ZCTA,Capitol Heights,MD,75883,52854
8053,ZCTA5 20743,20743,Post Office or large volume customer,Spatial join to ZCTA,Capitol Heights,MD,75883,52854
8054,ZCTA5 20743,20743,Post Office or large volume customer,Spatial join to ZCTA,Southern MD Facility,MD,75883,52854
8055,ZCTA5 20743,20743,Post Office or large volume customer,Spatial join to ZCTA,Capitol Heights,MD,75883,52854
8056,ZCTA5 20744,20744,Zip Code Area,Zip matches ZCTA,Fort Washington,MD,130501,76138
8057,ZCTA5 20744,20744,Post Office or large volume customer,Spatial join to ZCTA,Fort Washington,MD,130501,76138
8058,ZCTA5 20745,20745,Zip Code Area,Zip matches ZCTA,Oxon Hill,MD,77106,55830
8059,ZCTA5 20745,20745,Post Office or large volume customer,Spatial join to ZCTA,Oxon Hill,MD,77106,55830
8060,ZCTA5 20746,20746,Post Office or large volume customer,Spatial join to ZCTA,Washington,MD,84814,51955
8061,ZCTA5 20746,20746,Post Office or large volume customer,Spatial join to ZCTA,Washington,MD,84814,51955
8062,ZCTA5 20746,20746,Post Office or large volume customer,Spatial join to ZCTA,Washington,MD,84814,51955
8063,ZCTA5 20746,20746,Post Office or large volume customer,Spatial join to ZCTA,Washington,MD,84814,51955
8064,ZCTA5 20746,20746,Post Office or large volume customer,Spatial join to ZCTA,Washington,MD,84814,51955
8065,ZCTA5 20746,20746,Zip Code Area,Zip matches ZCTA,Suitland,MD,84814,51955
8066,ZCTA5 20746,20746,Post Office or large volume customer,Spatial join to ZCTA,Suitland,MD,84814,51955
8067,ZCTA5 20747,20747,Zip Code Area,Zip matches ZCTA,District Heights,MD,71650,52973
8068,ZCTA5 20747,20747,Post Office or large volume customer,Spatial join to ZCTA,District Heights,MD,71650,52973
8069,ZCTA5 20748,20748,Zip Code Area,Zip matches ZCTA,Temple Hills,MD,89844,53985
8070,ZCTA5 20748,20748,Post Office or large volume customer,Spatial join to ZCTA,Temple Hills,MD,89844,53985
8071,ZCTA5 20751,20751,Zip Code Area,Zip matches ZCTA,Deale,MD,98750,67917
8072,ZCTA5 20754,20754,Zip Code Area,Zip matches ZCTA,Dunkirk,MD,159102,58194
8073,ZCTA5 20755,20755,Zip Code Area,Zip matches ZCTA,Fort George G Meade,MD,73447,106154
8074,ZCTA5 20758,20758,Zip Code Area,Zip matches ZCTA,Friendship,MD,99853,0
8075,ZCTA5 20759,20759,Zip Code Area,Zip matches ZCTA,Fulton,MD,221250,0
8076,ZCTA5 20762,20762,Zip Code Area,Zip matches ZCTA,Andrews Air Force Base,MD,74745,103750
8077,ZCTA5 20763,20763,Zip Code Area,Zip matches ZCTA,Savage,MD,110764,0
8078,ZCTA5 20764,20764,Zip Code Area,Zip matches ZCTA,Shady Side,MD,103843,68380
8079,ZCTA5 20765,20765,Zip Code Area,Zip matches ZCTA,Galesville,MD,0,173250
8080,ZCTA5 20769,20769,Zip Code Area,Zip matches ZCTA,Glenn Dale,MD,151389,114167
8081,ZCTA5 20770,20770,Post Office or large volume customer,Spatial join to ZCTA,Greenbelt,MD,82914,58719
8082,ZCTA5 20770,20770,Zip Code Area,Zip matches ZCTA,Greenbelt,MD,82914,58719
8083,ZCTA5 20770,20770,Zip Code Area,Spatial join to ZCTA,Greenbelt,MD,82914,58719
8084,ZCTA5 20772,20772,Zip Code Area,Zip matches ZCTA,Upper Marlboro,MD,130435,81260
8085,ZCTA5 20772,20772,Post Office or large volume customer,Spatial join to ZCTA,Upper Marlboro,MD,130435,81260
8086,ZCTA5 20774,20774,Zip Code Area,Zip matches ZCTA,Upper Marlboro,MD,134416,80880
8087,ZCTA5 20774,20774,Post Office or large volume customer,Spatial join to ZCTA,Upper Marlboro,MD,134416,80880
